402851818e62565a018e625679fe0032,backend,项目2,1.0.0,org.apache.tomcat.embed,tomcat-embed-websocket,9.0.43,compile,4,f,opensource,java
402851818e62565a018e625679fe0033,backend,项目2,1.0.0,org.springframework,spring-beans,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0034,backend,项目2,1.0.0,org.springframework,spring-aop,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0035,backend,项目2,1.0.0,org.springframework,spring-context,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0036,backend,项目2,1.0.0,org.springframework,spring-expression,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0037,backend,项目2,1.0.0,net.minidev,json-smart,2.3,test,4,f,opensource,java
402851818e62565a018e625679fe0038,backend,项目2,1.0.0,jakarta.activation,jakarta.activation-api,1.2.2,test,4,f,opensource,java
402851818e62565a018e625679fe0039,backend,项目2,1.0.0,org.junit.jupiter,junit-jupiter-api,5.7.1,test,4,f,opensource,java
402851818e62565a018e625679fe003a,backend,项目2,1.0.0,org.junit.jupiter,junit-jupiter-params,5.7.1,test,4,f,opensource,java
402851818e62565a018e625679fe003b,backend,项目2,1.0.0,org.junit.jupiter,junit-jupiter-engine,5.7.1,test,4,f,opensource,java
402851818e62565a018e625679fe003c,backend,项目2,1.0.0,net.bytebuddy,byte-buddy,1.10.20,test,4,f,opensource,java
402851818e62565a018e625679fe003d,backend,项目2,1.0.0,net.bytebuddy,byte-buddy-agent,1.10.20,test,4,f,opensource,java
402851818e62565a018e625679fe003e,backend,项目2,1.0.0,org.objenesis,objenesis,3.1,test,4,f,opensource,java
402851818e62565a018e625679fe003f,backend,项目2,1.0.0,com.vaadin.external.google,android-json,0.0.20131108.vaadin1,test,4,f,opensource,java
402851818e62565a018e625679fe0040,backend,项目2,1.0.0,org.springframework,spring-jcl,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0041,backend,项目2,1.0.0,org.apache.httpcomponents,httpcore,4.4.14,compile,4,f,opensource,java
402851818e62565a018e625679fe0042,backend,项目2,1.0.0,commons-codec,commons-codec,1.15,compile,4,f,opensource,java
402851818e62565a018e625679fe0043,backend,项目2,1.0.0,com.fasterxml.jackson.core,jackson-annotations,2.11.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0044,backend,项目2,1.0.0,com.google.guava,failureaccess,1.0.1,compile,4,f,opensource,java
402851818e62565a018e625679fe0045,backend,项目2,1.0.0,com.google.guava,listenablefuture,9999.0-empty-to-avoid-conflict-with-guava,compile,4,f,opensource,java
402851818e62565a018e625679fe0046,backend,项目2,1.0.0,com.google.code.findbugs,jsr305,3.0.2,compile,4,f,opensource,java
402851818e62565a018e625679fe0047,backend,项目2,1.0.0,org.checkerframework,checker-qual,2.11.1,compile,4,f,opensource,java
402851818e62565a018e625679fe0048,backend,项目2,1.0.0,com.google.errorprone,error_prone_annotations,2.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe0049,backend,项目2,1.0.0,com.google.j2objc,j2objc-annotations,1.3,compile,4,f,opensource,java
402851818e62565a018e625679fe004a,backend,项目2,1.0.0,javax.activation,javax.activation-api,1.2.0,compile,4,f,opensource,java
402851818e62565a018e625679fe004b,backend,项目2,1.0.0,com.zaxxer,HikariCP,3.4.5,compile,4,f,opensource,java
402851818e62565a018e625679fe004c,backend,项目2,1.0.0,org.springframework,spring-jdbc,5.3.4,compile,4,f,opensource,java
402851818e62565a018e625679fe004d,backend,项目2,1.0.0,ch.qos.logback,logback-classic,1.2.3,compile,5,f,opensource,java
402851818e62565a018e625679fe004e,backend,项目2,1.0.0,org.apache.logging.log4j,log4j-to-slf4j,2.13.3,compile,5,f,opensource,java
402851818e62565a018e625679fe004f,backend,项目2,1.0.0,org.slf4j,jul-to-slf4j,1.7.30,compile,5,f,opensource,java
402851818e62565a018e625679fe0050,backend,项目2,1.0.0,net.minidev,accessors-smart,1.2,test,5,f,opensource,java
402851818e62565a018e625679fe0051,backend,项目2,1.0.0,org.apiguardian,apiguardian-api,1.1.0,test,5,f,opensource,java
402851818e62565a018e625679fe0052,backend,项目2,1.0.0,org.opentest4j,opentest4j,1.2.0,test,5,f,opensource,java
402851818e62565a018e625679fe0053,backend,项目2,1.0.0,org.junit.platform,junit-platform-commons,1.7.1,test,5,f,opensource,java
402851818e62565a018e625679fe0054,backend,项目2,1.0.0,org.junit.platform,junit-platform-engine,1.7.1,test,5,f,opensource,java
402851818e62565a018e625679fe0055,backend,项目2,1.0.0,org.springframework,spring-tx,5.3.4,compile,5,f,opensource,java
402851818e62565a018e625679fe0056,backend,项目2,1.0.0,ch.qos.logback,logback-core,1.2.3,compile,6,f,opensource,java
402851818e62565a018e625679fe0057,backend,项目2,1.0.0,org.apache.logging.log4j,log4j-api,2.13.3,compile,6,f,opensource,java
402851818e62565a018e625679fe0058,backend,项目2,1.0.0,org.ow2.asm,asm,5.0.4,test,6,f,opensource,java
